SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,7820 Las Canas Ct,Jacksonville,FL,32256,280000,4,3.0,Los Lagos,2198,,1974,2,127,486,Active,,,https://www.redfin.com/FL/Jacksonville/7820-Las-Canas-Ct-32256/home/72766842,NEFLMLS,1177337,N,Y,30.2293811,-81.5655244
MLS Listing,,Single Family Residential,7259 Argyle Corners Dr,Jacksonville,FL,32244,319900,3,2.5,Argyle Corners,1778,,1990,2,180,,Active,,,https://www.redfin.com/FL/Jacksonville/7259-Argyle-Corners-Dr-32244/home/62415409,NEFLMLS,1177341,N,Y,30.1982959,-81.7635984
MLS Listing,,Condo/Co-op,5201 Atlantic Blvd #12,Jacksonville,FL,32207,175000,2,2.0,Colonial Point Condo,1450,,1971,2,121,508,Active,,,https://www.redfin.com/FL/Jacksonville/5201-Atlantic-Blvd-32207/unit-12/home/108822925,NEFLMLS,1177330,N,Y,30.3116974,-81.6107534
MLS Listing,,Single Family Residential,4512 French St,Jacksonville,FL,32205,389000,4,1.5,Murray Hill Heights,1492,,1929,2,261,,Active,,,https://www.redfin.com/FL/Jacksonville/4512-French-St-32205/home/62455015,NEFLMLS,1177328,N,Y,30.3103655,-81.7226084
MLS Listing,,Single Family Residential,1126 Odessa St,Jacksonville,FL,32206,164900,4,2.0,Oakland,1295,,1994,2,127,,Active,,,https://www.redfin.com/FL/Jacksonville/1126-Odessa-St-32206/home/108859750,NEFLMLS,1177327,N,Y,30.3326175,-81.6399717
MLS Listing,,Single Family Residential,10651 Indigo Hills Ln,Jacksonville,FL,32221,361000,3,2.0,Brandywine,1678,,2003,2,215,23,Active,,,https://www.redfin.com/FL/Jacksonville/10651-Indigo-Hills-Ln-32221/home/108839021,NEFLMLS,1177323,N,Y,30.2648712,-81.8326399
MLS Listing,,Condo/Co-op,791 Assisi Ln #1606,Jacksonville,FL,32233,197000,3,1.5,Deerfield Lakes,1074,,1987,2,183,231,Active,,,https://www.redfin.com/FL/Atlantic-Beach/791-Assisi-Ln-32233/unit-1606/home/108894109,NEFLMLS,1177321,N,Y,30.3538478,-81.4160732
MLS Listing,,Single Family Residential,3451 Newcastle Creek Dr,Jacksonville,FL,32277,350000,3,2.0,Ft Caroline Hills,1778,,1987,2,197,,Active,,,https://www.redfin.com/FL/Jacksonville/3451-Newcastle-Creek-Dr-32277/home/72754052,NEFLMLS,1177322,N,Y,30.3625764,-81.5805608
MLS Listing,,Single Family Residential,1415 Blackhawk Trl West,Jacksonville,FL,32225,431000,3,2.0,Blackhawk Bluff,1570,,1978,2,275,,Active,,,https://www.redfin.com/FL/Jacksonville/1415-Blackhawk-Trl-W-32225/home/72781309,NEFLMLS,1177320,N,Y,30.3500131,-81.4620787
MLS Listing,,Single Family Residential,7410 Jade Dr North,Jacksonville,FL,32210,220000,5,2.0,Melvin Park,1289,,1972,2,171,,Active,,,https://www.redfin.com/FL/Jacksonville/7410-Jade-Dr-N-32210/home/58721990,NEFLMLS,1176776,N,Y,30.2584718,-81.769495
MLS Listing,,Condo/Co-op,8539 Gate Pkwy #1514,Jacksonville,FL,32216,177500,1,1.0,Villa Medici,643,,2007,2,276,165,Active,,,https://www.redfin.com/FL/Jacksonville/8539-Gate-Pkwy-W-32216/unit-1514/home/108830041,NEFLMLS,1177318,N,Y,30.2545279,-81.5647627
MLS Listing,,Townhouse,10351 Bigtree Ln,Jacksonville,FL,32257,240000,2,2.5,Townhomes Of Bigtree,1424,,1983,2,169,268,Active,,,https://www.redfin.com/FL/Jacksonville/10351-Big-Tree-Ln-32257/home/72773222,NEFLMLS,1177319,N,Y,30.1899716,-81.62383
MLS Listing,,Vacant Land,11242 Earl Rd,Jacksonville,FL,32246,44900,,,Sunnydale Acres,,,,2,,,Active,,,https://www.redfin.com/FL/Jacksonville/11242-Earl-Rd-32246/home/180096104,NEFLMLS,1177317,N,Y,30.3022406,-81.5357539
MLS Listing,,Mobile/Manufactured Home,14054 Gossett St,Jacksonville,FL,32218,244000,4,2.0,Duval City,1456,,2020,2,168,,Active,,,https://www.redfin.com/FL/Jacksonville/14054-Gossett-St-32218/home/108844771,NEFLMLS,1177309,N,Y,30.491431,-81.6223322
MLS Listing,,Single Family Residential,4052 Mizner Ct,Jacksonville,FL,32217,489900,3,2.0,Mizner Court Manor,1815,,1997,2,270,260,Active,,,https://www.redfin.com/FL/Jacksonville/4052-Mizner-Ct-32217/home/108824224,NEFLMLS,1177308,N,Y,30.2267124,-81.610593
PAST SALE,,Single Family Residential,15661 Strawberry Roan Ct #1,Jacksonville,FL,32234,303990,3,2.0,Winchester Ridge,1655,,2021,1,184,5,Pending,,,https://www.redfin.com/FL/Jacksonville/15661-Strawberry-Roan-Ct-32234/unit-1/home/180095809,NEFLMLS,1177307,N,Y,30.2060177,-81.9643869
MLS Listing,,Single Family Residential,2102 Ernest St,Jacksonville,FL,32204,375000,2,2.0,Riverside,1403,,1926,2,267,,Active,,,https://www.redfin.com/FL/Jacksonville/2102-Ernest-St-32204/home/62401019,NEFLMLS,1177304,N,Y,30.3184358,-81.6848895
MLS Listing,,Townhouse,8075 Belsay Cir,Jacksonville,FL,32219,349900,4,2.0,Marieta/Whithse/Baldwin,2030,,2022,2,172,33,Active,,,https://www.redfin.com/FL/Jacksonville/8075-Belsay-Cir-32219/home/180095481,NEFLMLS,1177300,N,Y,30.4088336,-81.7864558
MLS Listing,,Townhouse,8023 Belsay Cir,Jacksonville,FL,32219,320900,3,2.0,Marieta/Whithse/Baldwin,1505,,2022,2,213,42,Active,,,https://www.redfin.com/FL/Jacksonville/8023-Belsay-Cir-32219/home/180095374,NEFLMLS,1177298,N,Y,30.4091884,-81.78647
MLS Listing,,Multi-Family (2-4 Unit),1203 Dorel St,Jacksonville,FL,32207,650000,4,2.0,Oklahoma,2386,,1951,2,272,,Active,,,https://www.redfin.com/FL/Jacksonville/1203-Dorel-St-32207/home/62455275,NEFLMLS,1177295,N,Y,30.311647,-81.658275
MLS Listing,,Single Family Residential,725 Greystone Ln,Orange Park,FL,32073,494900,4,3.5,Orange Park Cc,2962,,1997,2,167,92,Active,,,https://www.redfin.com/FL/Orange-Park/725-Greystone-Ln-32073/home/72713759,NEFLMLS,1177289,N,Y,30.1874695,-81.7733617
PAST SALE,,Townhouse,803 Gate Run Rd,Jacksonville,FL,32211,251890,3,2.5,Rivergate,1337,,2021,1,188,82,Pending,,,https://www.redfin.com/FL/Jacksonville/803-Gate-Run-Rd-32211/home/180095157,NEFLMLS,1177285,N,Y,30.3275693,-81.5669421
PAST SALE,,Townhouse,815 Gate Run Rd,Jacksonville,FL,32211,214990,2,2.5,Rivergate,1109,,2021,1,194,82,Pending,,,https://www.redfin.com/FL/Jacksonville/815-Gate-Run-Rd-32211/home/180095104,NEFLMLS,1177283,N,Y,30.3278161,-81.5669613
PAST SALE,,Townhouse,8242 Watercourse Way,Jacksonville,FL,32211,226990,2,2.5,Rivergate,1109,,2021,1,205,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8242-Watercourse-Way-32211/home/180095028,NEFLMLS,1177278,N,Y,30.3275926,-81.5675125
PAST SALE,,Townhouse,8246 Watercourse Way,Jacksonville,FL,32211,227990,2,2.5,Rivergate,1109,,2021,1,206,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8246-Watercourse-Way-32211/home/180094970,NEFLMLS,1177275,N,Y,30.3276059,-81.5674191
PAST SALE,,Townhouse,8252 Watercourse Way,Jacksonville,FL,32211,273990,3,2.5,Rivergate,1337,,2021,1,205,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8252-Watercourse-Way-32211/home/180094888,NEFLMLS,1177273,N,Y,30.3276193,-81.5672792
PAST SALE,,Townhouse,8250 Watercourse Way,Jacksonville,FL,32211,227990,2,2.5,Rivergate,1109,,2021,1,206,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8250-Watercourse-Way-32211/home/180094838,NEFLMLS,1177269,N,Y,30.3276159,-81.5673256
MLS Listing,,Single Family Residential,5331 Santa Rosa Way,Jacksonville,FL,32211,405000,3,2.5,Monterey,2544,,1960,2,159,,Active,,,https://www.redfin.com/FL/Jacksonville/5331-Santa-Rosa-Way-32211/home/79734938,NEFLMLS,1177267,N,Y,30.332646,-81.6085377
PAST SALE,,Townhouse,8244 Watercourse Way,Jacksonville,FL,32211,229990,2,2.5,Rivergate,1109,,2021,1,207,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8244-Watercourse-Way-32211/home/180094768,NEFLMLS,1177265,N,Y,30.3276002,-81.5674663
PAST SALE,,Townhouse,8248 Watercourse Way,Jacksonville,FL,32211,229990,2,2.5,Rivergate,1109,,2021,1,207,82,Pending,,,https://www.redfin.com/FL/Jacksonville/8248-Watercourse-Way-32211/home/180094735,NEFLMLS,1177263,N,Y,30.3276076,-81.5673748
MLS Listing,,Single Family Residential,7641 Knoll Dr,Jacksonville,FL,32221,245000,3,2.0,Rolling Hills,1490,,1963,2,164,,Active,,,https://www.redfin.com/FL/Jacksonville/7641-Knoll-Dr-N-32221/home/72813931,NEFLMLS,1177258,N,Y,30.3061352,-81.7738957
MLS Listing,,Single Family Residential,8005 Belsay Cir,Jacksonville,FL,32219,320900,3,2.0,Marieta/Whithse/Baldwin,1505,,2022,2,213,42,Active,,,https://www.redfin.com/FL/Jacksonville/8005-Belsay-Cir-32219/home/180094489,NEFLMLS,1177252,N,Y,30.4091862,-81.7869408
MLS Listing,,Single Family Residential,12169 Orchid Ct,Jacksonville,FL,32218,375000,4,2.0,SUMMER WALK,1856,,2019,2,202,33,Active,,,https://www.redfin.com/FL/Jacksonville/12169-Orchid-Ct-32218/home/167156619,NEFLMLS,1177246,N,Y,30.4525535,-81.685268
MLS Listing,,Single Family Residential,7560 Ginger Tea Trl West,Jacksonville,FL,32244,245000,3,2.0,Cinnamon Lakes,1177,,1996,2,208,20,Active,,,https://www.redfin.com/FL/Jacksonville/7560-Ginger-Tea-Trl-W-32244/home/108819369,NEFLMLS,1177236,N,Y,30.2096413,-81.7674441
MLS Listing,,Condo/Co-op,8550 Touchton Rd #1328,Jacksonville,FL,32216,269000,3,2.0,Montreux,1435,,2005,2,187,374,Contingent,,,https://www.redfin.com/FL/Jacksonville/8550-Touchton-Rd-32216/unit-1328/home/62474346,NEFLMLS,1176612,N,Y,30.2688608,-81.5636346
MLS Listing,,Single Family Residential,6494 Rolling Tree St,Jacksonville,FL,32222,440000,4,2.0,Sandler Chase,2071,,2014,2,212,19,Active,,,https://www.redfin.com/FL/Jacksonville/6494-Rolling-Tree-St-32222/home/108840614,NEFLMLS,1177231,N,Y,30.2355745,-81.8122311
PAST SALE,,Townhouse,8320 Zenith Cir,Jacksonville,FL,32256,292890,3,2.5,EQUINOX EAST,1337,,2021,1,219,155,Pending,,,https://www.redfin.com/FL/Jacksonville/8320-Zenith-Cir-32256/home/180093661,NEFLMLS,1177223,N,Y,30.2460966,-81.5645002
PAST SALE,,Townhouse,8312 Zenith Cir,Jacksonville,FL,32256,259890,2,2.5,EQUINOX EAST,1109,,2021,1,234,155,Pending,,,https://www.redfin.com/FL/Jacksonville/8312-Zenith-Cir-32256/home/180093611,NEFLMLS,1177222,N,Y,30.2460967,-81.5646906
PAST SALE,,Townhouse,8310 Zenith Cir,Jacksonville,FL,32256,258890,2,2.5,EQUINOX EAST,1109,,2021,1,233,155,Pending,,,https://www.redfin.com/FL/Jacksonville/8310-Zenith-Cir-32256/home/180093530,NEFLMLS,1177221,N,Y,30.2460956,-81.5647372
MLS Listing,,Single Family Residential,5629 Temple Rd,Jacksonville,FL,32207,285000,3,2.0,Longwood,1410,,1950,2,202,,Contingent,,,https://www.redfin.com/FL/Jacksonville/5629-Temple-Rd-32207/home/62441828,NEFLMLS,1177214,N,Y,30.2620923,-81.6348091
PAST SALE,,Townhouse,8304 Zenith Cir,Jacksonville,FL,32256,302990,3,2.5,EQUINOX EAST,1337,,2022,1,227,155,Pending,,,https://www.redfin.com/FL/Jacksonville/8304-Zenith-Cir-32256/home/180093471,NEFLMLS,1177216,N,Y,30.2460967,-81.5648848
MLS Listing,,Single Family Residential,7488 Westland Oaks Dr,Jacksonville,FL,32244,375000,3,2.0,Westland Oaks,2188,,2013,2,171,,Active,,,https://www.redfin.com/FL/Jacksonville/7488-Westland-Oaks-Dr-32244/home/72807454,NEFLMLS,1177213,N,Y,30.2103247,-81.7527013
PAST SALE,,Townhouse,4946 Equinox St,Jacksonville,FL,32256,295990,3,2.5,EQUINOX EAST,1337,,2022,1,221,155,Pending,,,https://www.redfin.com/FL/Jacksonville/4946-Equinox-St-32256/home/180093421,NEFLMLS,1177211,N,Y,30.2463509,-81.5651875
PAST SALE,,Townhouse,4944 Equinox St,Jacksonville,FL,32256,263890,2,2.5,EQUINOX EAST,1109,,2021,1,238,155,Pending,,,https://www.redfin.com/FL/Jacksonville/4944-Equinox-St-32256/home/180093365,NEFLMLS,1177209,N,Y,30.2463922,-81.565183
MLS Listing,,Single Family Residential,7879 Pikes Peak Dr,Jacksonville,FL,32244,349000,3,2.0,Collins Ridge,1705,,1988,2,205,,Active,,,https://www.redfin.com/FL/Jacksonville/7879-Pikes-Peak-Dr-32244/home/58727201,NEFLMLS,1177208,N,Y,30.1972356,-81.7916243
PAST SALE,,Townhouse,4928 Earthshine Rd,Jacksonville,FL,32256,286990,2,2.5,EQUINOX EAST,1109,,2021,1,259,155,Pending,,,https://www.redfin.com/FL/Jacksonville/4928-Earthshine-Rd-32256/home/180093309,NEFLMLS,1177207,N,Y,30.2467593,-81.564303
PAST SALE,,Townhouse,4930 Earthshine Rd,Jacksonville,FL,32256,287990,2,2.5,EQUINOX EAST,1109,,2021,1,260,155,Pending,,,https://www.redfin.com/FL/Jacksonville/4930-Earthshine-Rd-32256/home/180093282,NEFLMLS,1177203,N,Y,30.2467181,-81.5642853
MLS Listing,,Single Family Residential,6306 Mercer Cir East,Jacksonville,FL,32217,320000,3,2.0,Lakewood,1880,,1952,2,170,,Active,,,https://www.redfin.com/FL/Jacksonville/6306-Mercer-Cir-E-32217/home/72765261,NEFLMLS,1177200,N,Y,30.2572355,-81.6326629
MLS Listing,,Single Family Residential,10025 Andean Fox Dr,Jacksonville,FL,32222,399000,4,2.0,Fox Creek,1856,,2019,2,215,62,Active,,,https://www.redfin.com/FL/Jacksonville/10025-Andean-Fox-Dr-32222/home/148486620,NEFLMLS,1177199,N,Y,30.1977523,-81.839278
MLS Listing,,Condo/Co-op,10200 Belle Rive Blvd #4702,Jacksonville,FL,32256,260000,2,2.5,The Landings At Belle Rive,1390,,2006,2,187,355,Active,,,https://www.redfin.com/FL/Jacksonville/10200-Belle-Rive-Blvd-32256/unit-4702/home/62471587,NEFLMLS,1177197,N,Y,30.2072804,-81.5436483
MLS Listing,,Townhouse,14017 Saddlehill Ct,Jacksonville,FL,32258,399900,3,2.5,Flagler Station,2341,,2008,2,171,279,Active,,,https://www.redfin.com/FL/Jacksonville/14017-Saddlehill-Ct-32258/home/62456445,NEFLMLS,1177195,N,Y,30.1276578,-81.5080145
MLS Listing,,Single Family Residential,8017 Belsay Cir,Jacksonville,FL,32219,328900,3,2.0,Marieta/Whithse/Baldwin,1780,,2022,2,185,42,Active,,,https://www.redfin.com/FL/Jacksonville/8017-Belsay-Cir-32219/home/180093128,NEFLMLS,1177193,N,Y,30.4091872,-81.7866151
MLS Listing,,Townhouse,3713 Casitas Dr,Jacksonville,FL,32224,535000,3,2.5,Vizcaya,2019,,2008,2,265,280,Active,,,https://www.redfin.com/FL/Jacksonville/3713-Casitas-Dr-32224/home/62411931,NEFLMLS,1177191,N,Y,30.2812464,-81.4612628
PAST SALE,,Townhouse,964 Observatory Pkwy,Jacksonville,FL,32218,234890,2,2.5,CAPITOL PARK EAST,1210,,2021,1,194,87,Pending,,,https://www.redfin.com/FL/Jacksonville/964-Observatory-Pkwy-32218/home/180092909,NEFLMLS,1177190,N,Y,30.4732337,-81.6053201
PAST SALE,,Townhouse,978 Observatory Pkwy,Jacksonville,FL,32218,266890,3,2.5,CAPITOL PARK EAST,1502,,2021,1,178,67,Pending,,,https://www.redfin.com/FL/Jacksonville/978-Observatory-Pkwy-32218/home/180092858,NEFLMLS,1177188,N,Y,30.4729707,-81.6055265
PAST SALE,,Townhouse,991 Observatory Pkwy,Jacksonville,FL,32218,283990,3,2.5,CAPITOL PARK EAST,1502,,2021,1,189,67,Pending,,,https://www.redfin.com/FL/Jacksonville/991-Observatory-Pkwy-32218/home/180092823,NEFLMLS,1177187,N,Y,30.4725511,-81.6051316
MLS Listing,,Single Family Residential,12035 Hidden Hills Dr South,Jacksonville,FL,32225,339900,3,2.5,Hidden Hills Springmoor,1944,,1978,2,175,126,Active,,,https://www.redfin.com/FL/Jacksonville/12035-Hidden-Hills-Dr-S-32225/home/72778963,NEFLMLS,1177186,N,Y,30.3770396,-81.5063422
MLS Listing,,Condo/Co-op,13832 Herons Landing Way Unit 14-6,Jacksonville,FL,32224,275000,3,2.0,Herons Landing,1473,,2007,2,187,375,Active,,,https://www.redfin.com/FL/Jacksonville/13832-Herons-Landing-Way-32224/unit-14-6/home/108872013,NEFLMLS,1177185,N,Y,30.2857128,-81.450687
PAST SALE,,Townhouse,987 Observatory Pkwy,Jacksonville,FL,32218,246890,2,2.5,CAPITOL PARK EAST,1210,,2021,1,204,87,Pending,,,https://www.redfin.com/FL/Jacksonville/987-Observatory-Pkwy-32218/home/180092761,NEFLMLS,1177184,N,Y,30.4726409,-81.6050886
MLS Listing,,Single Family Residential,12805 Oxford Crossing Dr,Jacksonville,FL,32224,990000,6,5.5,Highland Glen,4294,,2010,2,231,110,Active,,,https://www.redfin.com/FL/Jacksonville/12805-Oxford-Crossing-Dr-32224/home/58730659,NEFLMLS,1177183,N,Y,30.2841813,-81.4818845
MLS Listing,,Single Family Residential,12152 Cattail Ln,Jacksonville,FL,32223,725000,4,2.5,Cormorant Landing,3139,,1990,2,231,150,Active,,,https://www.redfin.com/FL/Jacksonville/12152-Cattail-Ln-32223/home/58717337,NEFLMLS,1177178,N,Y,30.1496362,-81.6187924
MLS Listing,,Single Family Residential,1161 Celebrant Dr,Jacksonville,FL,32225,475000,4,2.0,Trevor Green At Ster,1690,,1997,2,281,13,Active,,,https://www.redfin.com/FL/Jacksonville/1161-Celebrant-Dr-32225/home/58732715,NEFLMLS,1177175,N,Y,30.3454305,-81.4685569
MLS Listing,,Single Family Residential,1623 Parkwood St,Jacksonville,FL,32207,275000,3,2.0,South Riverside,1290,,1946,2,213,,Active,,,https://www.redfin.com/FL/Jacksonville/1623-Parkwood-St-32207/home/108837305,NEFLMLS,1177172,N,Y,30.2875622,-81.6468946
MLS Listing,,Single Family Residential,12375 Shore Acres Dr,Jacksonville,FL,32225,425000,3,2.0,Harbor Winds,1534,,1999,2,277,20,Active,,,https://www.redfin.com/FL/Jacksonville/12375-Shore-Acres-Dr-32225/home/108899527,NEFLMLS,1176880,N,Y,30.3391279,-81.4842995
MLS Listing,,Condo/Co-op,7701 Timberlin Park Blvd #1334,Jacksonville,FL,32256,155000,1,1.0,Villas Of Timberlin,665,,1997,2,233,146,Active,,,https://www.redfin.com/FL/Jacksonville/7701-Timberlin-Park-Blvd-32256/unit-1334/home/63065568,NEFLMLS,1177167,N,Y,30.1997901,-81.5438301
MLS Listing,,Single Family Residential,3267 Bridgecove Cir East,Jacksonville,FL,32216,399000,3,2.0,Hickory Glen,1611,,1991,2,248,13,Active,,,https://www.redfin.com/FL/Jacksonville/3267-Bridgecove-Cir-E-32216/home/72771592,NEFLMLS,1177164,N,Y,30.2651784,-81.5839121
MLS Listing,,Single Family Residential,10350 Birchfield Dr,Jacksonville,FL,32221,369900,4,2.0,Brookshire,1949,,1990,2,190,10,Active,,,https://www.redfin.com/FL/Jacksonville/10350-Birchfield-Dr-32221/home/72814681,NEFLMLS,1177162,N,Y,30.2988691,-81.829929
MLS Listing,,Single Family Residential,1628 North Laura St,Jacksonville,FL,32206,389900,3,2.5,Springfield,1890,,2001,2,206,,Active,,,https://www.redfin.com/FL/Jacksonville/1628-N-Laura-St-32206/home/58727210,NEFLMLS,1176954,N,Y,30.3438416,-81.6560421
MLS Listing,,Single Family Residential,14401 Garden Gate Dr,Jacksonville,FL,32258,445000,4,2.0,Bartram Park Preserve,1954,,2015,2,228,63,Active,,,https://www.redfin.com/FL/Jacksonville/14401-Garden-Gate-Dr-32258/home/72809635,NEFLMLS,1177160,N,Y,30.1171585,-81.5256779
MLS Listing,,Single Family Residential,8449 Branchwater Dr,Jacksonville,FL,32244,349900,4,2.0,Chimney Lakes,1873,,1992,2,187,37,Active,,,https://www.redfin.com/FL/Jacksonville/8449-Branchwater-Dr-32244/home/72821887,NEFLMLS,1177159,N,Y,30.1943927,-81.8069998
MLS Listing,,Single Family Residential,2178 Hudson Grv,Jacksonville,FL,32218,416900,3,2.0,HUDSON GROVE,1796,,2021,2,232,46,Active,,,https://www.redfin.com/FL/Jacksonville/2178-Hudson-St-32206/home/175166594,NEFLMLS,1177157,N,Y,30.467528,-81.597457
MLS Listing,,Single Family Residential,1125 Seattle Slew Ln,Jacksonville,FL,32218,400000,4,2.0,Saddlewood,2388,,2003,2,168,32,Active,,,https://www.redfin.com/FL/Jacksonville/1125-Seattle-Slew-Ln-32218/home/108838393,NEFLMLS,1177155,N,Y,30.47818,-81.5977463
MLS Listing,,Vacant Land,4143 Sunrise Cove Way,Jacksonville,FL,32250,625000,,,Isle Of Palms,,,,2,,83,Active,,,https://www.redfin.com/FL/Jacksonville/4143-Sunrise-Cove-Way-32250/home/176945758,NEFLMLS,1177152,N,Y,30.2699539,-81.4307601
MLS Listing,,Single Family Residential,12339 Shore Acres Dr,Jacksonville,FL,32225,445000,4,2.0,Harbor Winds,2134,,2000,2,209,20,Active,,,https://www.redfin.com/FL/Jacksonville/12339-Shore-Acres-Dr-32225/home/58721264,NEFLMLS,1177151,N,Y,30.3395639,-81.4855005
MLS Listing,,Single Family Residential,4689 Mill Station Pl,Jacksonville,FL,32257,395000,4,2.0,Mill Springs,1714,,1999,2,230,,Active,,,https://www.redfin.com/FL/Jacksonville/4689-Mill-Station-Pl-32257/home/108865456,NEFLMLS,1176258,N,Y,30.2106328,-81.5943629
MLS Listing,,Single Family Residential,13035 Bent Pine Ct,Jacksonville,FL,32246,447525,3,2.0,The Woods,1755,,1978,2,255,137,Active,,,https://www.redfin.com/FL/Jacksonville/13035-Bent-Pine-Ct-E-32246/home/58750701,NEFLMLS,1176368,N,Y,30.315903,-81.463397
MLS Listing,,Single Family Residential,13481 Long Cypress Trl,Jacksonville,FL,32223,649990,4,3.5,CYPRESS BAY COVE,2835,,2005,2,229,105,Active,,,https://www.redfin.com/FL/Jacksonville/13481-Long-Cypress-Trl-32223/home/108870914,NEFLMLS,1176712,N,Y,30.142757,-81.6636267
MLS Listing,,Single Family Residential,5432 Lori Dr South,Jacksonville,FL,32207,280000,3,2.0,Pine Ridge,1580,,1959,2,177,,Active,,,https://www.redfin.com/FL/Jacksonville/5432-Lori-Dr-S-32207/home/108795333,NEFLMLS,1176099,N,Y,30.2806247,-81.6112353
MLS Listing,,Condo/Co-op,7800 Point Meadows Dr #1027,Jacksonville,FL,32256,247500,2,2.0,Reserve At Pointe Meadows,1287,,2000,2,192,305,Active,,,https://www.redfin.com/FL/Jacksonville/7800-Point-Meadows-Dr-32256/unit-1027/home/108884771,NEFLMLS,1176869,N,Y,30.2321953,-81.5196129
MLS Listing,,Single Family Residential,2288 Brentfield Rd,Jacksonville,FL,32225,500000,4,2.0,Ridgefield,2064,,1996,2,242,10,Active,,,https://www.redfin.com/FL/Jacksonville/2288-Brentfield-Rd-W-32225/home/62452379,NEFLMLS,1176200,N,Y,30.3616865,-81.5186128
MLS Listing,,Single Family Residential,9715 Oxford Station Dr,Jacksonville,FL,32221,315000,4,2.0,Ashford,1696,,2000,2,186,13,Active,,,https://www.redfin.com/FL/Jacksonville/9715-Oxford-Station-Dr-32221/home/72795393,NEFLMLS,1176635,N,Y,30.3104902,-81.8225856
MLS Listing,,Condo/Co-op,13824 Herons Landing Way Unit 15-4,Jacksonville,FL,32224,299000,3,2.0,Herons Landing,1354,,2007,2,221,375,Active,,,https://www.redfin.com/FL/Jacksonville/13824-Herons-Landing-Way-32224/unit-15-4/home/108872516,NEFLMLS,1176936,N,Y,30.2856571,-81.4512019
MLS Listing,,Single Family Residential,1220 Hollywood Ave,Jacksonville,FL,32205,389000,2,2.0,Avondale,1428,,1926,2,272,,Active,,,https://www.redfin.com/FL/Jacksonville/1220-Hollywood-Ave-32205/home/108887967,NEFLMLS,1176594,N,Y,30.3082018,-81.7110638
MLS Listing,,Single Family Residential,9244 Bighorn Trl,Jacksonville,FL,32222,319900,3,2.0,SANDLER OAKS,1564,,2019,2,205,35,Active,,,https://www.redfin.com/FL/Jacksonville/9244-Bighorn-Trl-32222/home/170221711,NEFLMLS,1176559,N,Y,30.2318272,-81.8038609
MLS Listing,,Single Family Residential,5081 Ortega Forest Dr,Jacksonville,FL,32210,800000,4,3.5,Ortega Forest,2377,,1976,2,337,,Active,,,https://www.redfin.com/FL/Jacksonville/5081-Ortega-Forest-Dr-32210/home/108836113,NEFLMLS,1175690,N,Y,30.2526632,-81.7066166
MLS Listing,,Single Family Residential,18002 Brandy Branch Rd,Jacksonville,FL,32234,1400000,4,4.0,Baldwin,3692,,2009,2,379,,Active,,,https://www.redfin.com/FL/Jacksonville/18002-Brandy-Branch-Rd-32234/home/162391785,NEFLMLS,1176307,N,Y,30.289584,-82.005461
MLS Listing,,Single Family Residential,12170 Autumn Sunrise Dr,Jacksonville,FL,32246,589990,6,4.0,Hawkins Cove,3583,,2002,2,165,22,Active,,,https://www.redfin.com/FL/Jacksonville/12170-Autumn-Sunrise-Dr-32246/home/58737876,NEFLMLS,1176846,N,Y,30.3152679,-81.4954375
MLS Listing,,Single Family Residential,1318 West 13th St,Jacksonville,FL,32209,160000,3,2.0,Durkeeville,1544,,1949,2,104,,Active,,,https://www.redfin.com/FL/Jacksonville/1318-W-13th-St-32209/home/108788581,NEFLMLS,1176367,N,Y,30.3511659,-81.6763765
MLS Listing,,Single Family Residential,11607 Annie Mae Pl,Jacksonville,FL,32256,775000,4,3.5,OLD STILL,3425,,2016,2,226,259,Active,,,https://www.redfin.com/FL/JACKSONVILLE/11607-ANNIE-MAE-PL-32256/home/110307869,NEFLMLS,1176807,N,Y,30.222017,-81.504951
PAST SALE,February-21-2017,Single Family Residential,12617 Steeplechase Ln,Jacksonville,FL,32223,420000,3,2.0,Steeplechase,2026,,1988,2,207,,Pending,,,https://www.redfin.com/FL/Jacksonville/12617-Steeplechase-Ln-32223/home/58730473,NEFLMLS,1175016,N,Y,30.1423181,-81.5978748
MLS Listing,,Single Family Residential,4003 Jebb Island Cir West,Jacksonville,FL,32224,895000,4,3.0,Jax Golf & Cc,2582,,1992,2,347,137,Active,,,https://www.redfin.com/FL/Jacksonville/4003-Jebb-Island-Cir-W-32224/home/61534333,NEFLMLS,1175920,N,Y,30.2728955,-81.4827983
